sku,category,unit_price
APPANE59FADA8251730,Appliances,679.9
APPANE59FADA82AAE37,Appliances,215.0
APPANE59FADA8455C80,Appliances,479.9
APPANE59FADA8D86B92,Appliances,75.0
APPANE59FADA8DF2F4B,Appliances,240.0
APPANE59FADA8F3A8EC,Appliances,462.5
APPANE59FADA8F93D1B,Appliances,592.5
APPANE59FADA9315CAF,Appliances,591.8
APPANE59FADAA38E481,Appliances,279.9
APPANE59FADAA8A52D0,Appliances,365.0
APPANE59FADAB398777,Appliances,310.0
APPANE59FADAB45AEA5,Appliances,429.8
APPANE59FADABA48D27,Appliances,369.5
APPANE59FADACA36465,Appliances,199.9
APPANE59FADACB1B598,Appliances,172.5
APPANE59FADACB87BB9,Appliances,175.0
APPANE59FADACD5F26D,Appliances,244.0
APPANE59FADACDDD25F,Appliances,242.4
APPANE59FADACED4CF7,Appliances,174.9
APPANE59FADAD25C94A,Appliances,174.9
APPANE59FADAD383BFA,Appliances,165.0
APPANE59FADAD8D701C,Appliances,773.5
APPANE59FADADF57828,Appliances,225.0
APPANE59FADAE141E13,Appliances,247.5
APPANE59FADAE1AA3CD,Appliances,227.4
APPANE59FADF85C1C9B,Appliances,319.5
APPANE59FADF8838C5F,Appliances,299.9
APPANE59FADF8E66A3C,Appliances,231.0
APPANE59FADF8EE5E9F,Appliances,213.0
APPANE59FADF8FEB38F,Appliances,214.8
APPANE59FADF90786DC,Appliances,140.9
APPANE59FADF960E591,Appliances,214.5
APPANE59FADFA219413,Appliances,199.9
APPANE59FADFA30C214,Appliances,195.0
APPANE59FADFAE2AC69,Appliances,592.5
APPANE59FADFAE9508D,Appliances,134.9
APPANE59FADFAF17D28,Appliances,164.0
APPANE5A0161475F273,Appliances,299.9
APPANE5A016147BE719,Appliances,299.9
APPANE5A01617FB3C18,Appliances,473.0
APPANE5A099387EC523,Appliances,272.5
APPANE5A099394EC14C,Appliances,149.0
APPANE5A099397C18CB,Appliances,183.5
APPANE5A099398DBE0F,Appliances,225.0
APPANE5A0993999AFDA,Appliances,528.0
APPANE5A09939A29E85,Appliances,242.9
APPANE5A2F7883634D8,Appliances,1300.0
APPANE5A3283A3EC1D4,Appliances,174.2
APPANE5A436A099F0D2,Appliances,239.4
APPANE5A5849D50BC76,Appliances,710.1
APPANE5A5849D576A37,Appliances,483.0
APPANE5A5849D5E17E3,Appliances,494.9
APPANE5A5849D99B5EA,Appliances,325.2
APPANE5A5849DBE06BF,Appliances,210.1
APPANE5A5849DF2F2DF,Appliances,357.9
APPANE5A5849EC05536,Appliances,238.7
APPANE5A5849F7ACF97,Appliances,679.1
APPANE5A5849FB14631,Appliances,360.6
APPANE5A5849FDF2C16,Appliances,191.5
APPANE5A5849FFC8A4C,Appliances,534.6
APPANE5A584A03EB102,Appliances,218.5
APPANE5A584A0B35E60,Appliances,343.3
APPANE5A584A0C60CD9,Appliances,274.6
APPANE5A584A1200A54,Appliances,200.1
APPANE5A584A1DBB2E0,Appliances,493.0
APPANE5A584A240EC4B,Appliances,221.9
APPANE5A584A2BA69C5,Appliances,445.1
APPANE5A584A3236AC1,Appliances,299.9
APPANE5A584A394A9AE,Appliances,382.0
APPANE5A584A3FC0657,Appliances,654.5
APPANE5A584FF945176,Appliances,306.9
APPANE5A58505848D92,Appliances,142.1
APPANE5A58505D81D9F,Appliances,135.0
APPANE5A58505E634DD,Appliances,85.0
APPANE5A58505F84836,Appliances,69.7
APPANE5A5850637BD80,Appliances,196.1
APPANE5A585072D983F,Appliances,297.8
APPANE5A58507436EE0,Appliances,289.0
APPANE5A58508D04AE0,Appliances,615.0
APPANE5A58508F2D3E0,Appliances,194.9
APPANE5A58509027934,Appliances,825.1
APPANE5A58509D83E52,Appliances,784.6
APPANE5A5850A45F962,Appliances,307.9
APPANE5A5850A4D5182,Appliances,285.4
APPANE5A5850A70E887,Appliances,145.5
APPANE5A5850AF8ED84,Appliances,525.0
APPANE5A5850B6E1232,Appliances,255.0
APPANE5A5850B93C5B0,Appliances,241.3
APPANE5A5850BCA8EB1,Appliances,156.7
APPANE5A585370C40D9,Appliances,184.8
APPANE5A58537141FBD,Appliances,147.1
APPANE5A5853753F40D,Appliances,855.5
APPANE5A58537C7717D,Appliances,199.1
APPANE5A58537D5CCC3,Appliances,225.1
APPANE5A58537DDFC07,Appliances,629.3
APPANE5A58537EEB166,Appliances,775.0
APPANE5A585385D23CA,Appliances,146.7
APPANE5A5853896BC3B,Appliances,185.4
APPANE5A6AB77C72B55,Appliances,410.6
APPANE5A6AB79B89366,Appliances,266.3
APPANE5A6AB79C935A2,Appliances,741.9
APPANE5A6AB7ACC81B9,Appliances,221.9
APPANE5A6AB7AF2AA9E,Appliances,532.7
APPANE5A6AB7BC14CFD,Appliances,332.9
APPANE5A6AB7BE72886,Appliances,763.1
APPANE5A6AB7CB71C55,Appliances,543.8
APPANE5A6AB7D849E53,Appliances,869.1
APPANE5A9FE8C50FF0E,Appliances,299.9
APPANE5ACE0970CDFE7,Appliances,166.6
APPANE5ACE0C6F23A03,Appliances,126.5
APPANE5B164881560DD,Appliances,306.0
APPANE5B20CEAE8C439,Appliances,411.7
APPANE5B603908F0972,Appliances,88.1
APPANE5B606AD75CA4E,Appliances,80.1
APPANE5B606EFE42976,Appliances,262.3
APPANE5B6070ADC1CF7,Appliances,229.6
APPANG59F34329A1B5B,Appliances,59.9
APPANG59F3434DDF8B1,Appliances,21.9
APPANG59F34362D8A14,Appliances,124.9
APPANG59F865F02DF48,Appliances,58.9
APPANG59F865F33922E,Appliances,42.9
APPANG59F865F6963BF,Appliances,48.9
APPANG59F865F9D9425,Appliances,45.4
APPANG59F865FCF28B3,Appliances,28.9
APPAPE5A7D4600AB8A5,Appliances,3947.4
APPAQU5A900F6E7E6B3,Appliances,549.9
APPASA5A3B96B26EF3B,Appliances,34.9
APPASI5B0E6B5FA6D8A,Appliances,189.0
APPASP5A0C4BA3E58B9,Appliances,450.0
APPASP5A0C596FE5E83,Appliances,425.5
APPASP5A0D65BD2788B,Appliances,410.5
APPATA5A954BB2B2B15,Appliances,200.0
APPATA5B683EE70D537,Appliances,99.9
APPATL59BD01E973413,Appliances,973.4
APPATL5AAAB0E55DDFD,Appliances,1031.6
APPATL5AAACA9940323,Appliances,1100.0
APPATL5ACE0C5F6BA45,Appliances,462.5
APPATL5B20D616027B0,Appliances,644.1
APPAUK59C3559400AB2,Appliances,3919.0
APPAUK59C355B4E5AAE,Appliances,524.0
APPBAS59C3561395DF7,Appliances,5360.9
APPBAS5A9FDF143CFB9,Appliances,119.9
APPBAS5A9FDF1E1311A,Appliances,169.9
APPBAS5A9FE15405CFD,Appliances,79.9
APPBAS5A9FE16C15D83,Appliances,119.9
APPBES5A0C4BA59E8B9,Appliances,532.0
APPBIN59AC8F358DEF6,Appliances,127.9
APPBIN59AC8F3A515E5,Appliances,180.8
APPBIN59F9721D5A678,Appliances,139.9
APPBIN59F972210C779,Appliances,151.7
APPBIN59F97224AEF72,Appliances,134.8
APPBIN59F97227BD200,Appliances,160.5
APPBIN5A0973864B8BD,Appliances,162.9
APPBIN5A097387D0CB5,Appliances,288.2
APPBIN5A097388223F6,Appliances,165.7
APPBIN5A09738866B6F,Appliances,415.7
APPBIN5A0973890648F,Appliances,115.2
APPBIN5A09738963861,Appliances,275.0
APPBIN5A097389BFDA3,Appliances,556.2
APPBIN5A09738A2BED0,Appliances,252.8
APPBIN5A09738A9B872,Appliances,179.8
APPBIN5A3B51B52F8CA,Appliances,169.9
APPBIN5A5850928A19F,Appliances,148.3
APPBIN5A58509301EB7,Appliances,159.9
APPBIN5A585093782F0,Appliances,360.0
APPBIN5A585093EDBB6,Appliances,165.0
APPBIN5A5850A02C8F2,Appliances,191.0
APPBIN5A5850A2DFC9C,Appliances,157.3
APPBIN5A5850B4B7CFA,Appliances,275.0
APPBIN5A5850B598E6D,Appliances,139.3
APPBIN5A5850B60EA4C,Appliances,315.0
APPBIN5A58538F48E9E,Appliances,109.0
APPBIN5A58538FDD3F0,Appliances,99.9
APPBIN5B55CF3B10F4C,Appliances,601.2
APPBIS5AB9BD7362E86,Appliances,47.8
APPBIS5AB9BE458A22A,Appliances,47.8
APPBIS5AB9BEFD1FF69,Appliances,47.8
APPBIS5AB9BFC9D7E7A,Appliances,47.8
APPBLA59E8704BB6A59,Appliances,749.8
APPBLA59FADA8924C04,Appliances,1606.7
APPBLA59FADF984B8B9,Appliances,299.9
APPBLA5A007CBE32CB2,Appliances,331.5
APPBLA5A007CBE91933,Appliances,303.4
APPBLA5A007CBEE7796,Appliances,300.0
APPBLA5A007CBF46F53,Appliances,247.42
APPBLA5A007CBF9B24B,Appliances,488.8
APPBLA5A007CC05055A,Appliances,1500.0
APPBLA5A007CC0A5C78,Appliances,485.06
APPBLA5A007CC10A9EF,Appliances,750.0
APPBLA5A007CC1B4ECC,Appliances,860.0
APPBLA5A007CC2182B0,Appliances,865.0
APPBLA5A007CC2C2B48,Appliances,360.0
APPBLA5A007CC3227B3,Appliances,415.73
APPBLA5A007CC3744C3,Appliances,376.4
APPBLA5A007CC42B3E6,Appliances,583.0
APPBLA5A007CC4D4A9D,Appliances,290.0
APPBLA5A007CC58E459,Appliances,960.0
APPBLA5A007CC703C65,Appliances,1610.0
APPBLA5A007CC7AA562,Appliances,450.0
APPBLA5A007CC80D744,Appliances,370.0
APPBLA5A007CC8B7215,Appliances,1365.0
APPBLA5A007CC91795F,Appliances,1180.0
APPBLA5A007CC9C159A,Appliances,372.3
APPBLA5A007CCA20380,Appliances,580.0
APPBLA5A007CCA7780F,Appliances,500.0
APPBLA5A007CCACCE68,Appliances,359.6
APPBLA5A007CCB2BF98,Appliances,430.0
APPBLA5A007CCB82EE6,Appliances,601.1
APPBLA5A007CCE4B1AB,Appliances,550.0
APPBLA5A007CCF00E61,Appliances,660.0
APPBLA5A007CCF57E16,Appliances,320.0
APPBLA5A007CCFAB88A,Appliances,449.44
APPBLA5A007CD00E4DE,Appliances,1799.9
APPBLA5A007CD0661C0,Appliances,264.0
APPBLA5A007CD0B7BD1,Appliances,460.0
APPBLA5A007CD117A5A,Appliances,286.0
APPBLA5A007CD3958E6,Appliances,380.4
APPBLA5A007CD49D4DE,Appliances,572.47
APPBLA5A007CD4F0B1E,Appliances,590.0
APPBLA5A007CD54F119,Appliances,515.0
APPBLA5A007CD5A37CA,Appliances,320.0
APPBLA5A007CD6ACBBC,Appliances,387.5
APPBLA5A007CD709DC0,Appliances,826.0
APPBLA5A007CD7795AD,Appliances,1900.0
APPBLA5A007CD7CB6DE,Appliances,1005.06
APPBLA5A007CD87F571,Appliances,950.0
APPBLA5A007CD8DB338,Appliances,1735.0
APPBLA5A007CD9964A3,Appliances,550.0
APPBLA5A007CD9E7E44,Appliances,500.0
APPBLA5A007CDA4A0FE,Appliances,1650.0
APPBLA5A007CDBA90B3,Appliances,287.5
APPBLA5A04374221A0F,Appliances,569.0
APPBLA5A095E5FB8B22,Appliances,829.9
APPBLA5A095E6115AE2,Appliances,405.0
APPBLA5A095E61C5687,Appliances,435.0
APPBLA5A095E627B443,Appliances,650.6
APPBLA5A095E6388C05,Appliances,477.5
APPBLA5A095E6485E4E,Appliances,546.3
APPBLA5A099386DFF36,Appliances,299.9
APPBLA5A27C42678E61,Appliances,561.7
APPBLA5A27C437EB1CE,Appliances,337.0
APPBLA5A2E6010A988E,Appliances,414.9
APPBLA5A2E601395629,Appliances,1489.4
APPBLA5A2E601429506,Appliances,1648.9
APPBLA5A2E6014B39B5,Appliances,393.6
APPBLA5A2E601548879,Appliances,425.5
APPBLA5A44A97EC6E75,Appliances,470.0
APPBLA5A44A97F8E343,Appliances,1449.9
APPBLA5A4B2E49DB204,Appliances,648.0
APPBLA5A4B2E4DE17E1,Appliances,400.0
APPBLA5AFC1BE7D52AB,Appliances,999.9
APPBLA5B6159625AF78,Appliances,277.7
APPBLA5B73FCF841ECF,Appliances,199.9
APPBOS59ACB4C8EF7B8,Appliances,1452.0
APPBOS5A0AC394763FC,Appliances,563.8
APPBOS5A2FC8AB138DA,Appliances,1117.0
APPBOS5A2FC8AB9106E,Appliances,766.0
APPBOS5AB09F1431586,Appliances,1316.0
APPBOS5AB0A0BE30DD0,Appliances,1548.0
APPBOS5AC3B4FF56BF3,Appliances,1242.1
APPBOS5AC3B78BA02CF,Appliances,1347.3
APPBOS5B0FA243AC921,Appliances,65.0
APPBOS5B0FA3C3188EB,Appliances,355.2
APPBOS5B0FA4B53F694,Appliances,499.0
APPBOS5B0FA5FAB488A,Appliances,662.2
APPBOS5B0FA6DFBA113,Appliances,81.5
APPBOS5B0FA7A2F31CC,Appliances,82.6
APPBOS5B0FA8DDF3911,Appliances,120.2
APPBOS5B0FC2623FA5A,Appliances,79.0
APPBOS5B716253B14AC,Appliances,1395.0
APPBRA59FAD9F5B1F6C,Appliances,903.5
APPBRA59FADA693919C,Appliances,855.0
APPBRA59FADA6AD0634,Appliances,698.5
APPBRA59FADA8370CBF,Appliances,1575.0
APPBRA59FADAAEA33DF,Appliances,1120.0
APPBRA5A3283A339F45,Appliances,314.5
APPBRA5A436A0F254D2,Appliances,1190.0
APPBRA5A7D28A5B348D,Appliances,2399.7
APPBRU5B20B0AB7D482,Appliances,43.8
APPBUK5A0141C67A0AB,Appliances,60.0
APPBUK5A0141CAD298F,Appliances,37.2
APPBUK5A8DA23F2E547,Appliances,60.0
APPBUK5A8DA61A2A2D7,Appliances,49.9
APPBUY5A5DCE626C677,Appliances,165.0
APPBUY5A5ED09AF213C,Appliances,159.0
APPBUY5A5ED1B469AA0,Appliances,120.0
APPBUY5A5ED1B6DE3C5,Appliances,64.9
APPBWH5B740489EDCDE,Appliances,22.9
APPCAM59AC998FC4920,Appliances,259.4
APPCAM59AC9997BF1D4,Appliances,466.9
APPCAM59AC999F48A63,Appliances,199.7
APPCAM59AC99A34E257,Appliances,199.9
APPCAM59AC99A76B68E,Appliances,209.8
APPCAM59BA8DFE661A4,Appliances,100.8
APPCAM59BA8E0176188,Appliances,162.3
APPCAM59BA8E07AC79F,Appliances,78.3
APPCAM59BA8E0AC3FF5,Appliances,110.0
APPCAM59BA8E0DE9F96,Appliances,112.0
APPCAM59BA8E112EB38,Appliances,70.0
APPCAM59BA8E1755493,Appliances,100.8
APPCAM59BA8E1E0DC47,Appliances,110.0
APPCAM59BA8E3E715C2,Appliances,207.2
APPCAM59BA8ECCD23F0,Appliances,180.0
APPCAM59BA8ECFD444E,Appliances,72.8
APPCAM59BA8F6E9046B,Appliances,100.0
APPCAM59BA8F723ABE8,Appliances,150.0
APPCAM5A26888B75324,Appliances,476.1
APPCAM5A26888F0BC11,Appliances,185.7
APPCAM5A2688954D7D0,Appliances,179.8
APPCAM5A268896F1F38,Appliances,239.6
APPCAM5A26889897398,Appliances,155.4
APPCAM5A2688A21A0D3,Appliances,248.3
APPCAM5A2688A309881,Appliances,230.7
APPCAM5A2688A5B3994,Appliances,201.4
APPCAM5A2688A9F3FB9,Appliances,504.3
APPCAM5A2688ACE16EF,Appliances,607.0
APPCAM5A2688AE7B9BD,Appliances,183.8
APPCAM5A2688AF5FB4C,Appliances,180.8
APPCAM5A2688B2165CA,Appliances,185.6
APPCAM5A2688B73E2AE,Appliances,172.0
APPCAM5A27C2E0831D6,Appliances,304.2
APPCAM5A27C407881F2,Appliances,561.7
APPCAM5A27C4172FD12,Appliances,359.4
APPCAM5A65854C811BD,Appliances,160.0
APPCAM5A65855B8BFB9,Appliances,705.0
APPCAM5A65855F05A65,Appliances,511.0
APPCAM5AA13D2C8F0D1,Appliances,108.9
APPCAM5ACCB7E1A4D7C,Appliances,110.0
APPCAM5ACCBB8D8A72A,Appliances,89.9
APPCAM5ACF43488548D,Appliances,80.0
APPCAM5B605D2D16349,Appliances,82.8
APPCAN5A0AC3940BA2F,Appliances,659.6
APPCAN5A2A3764EA0DD,Appliances,680.9
APPCAN5A2A3766CB377,Appliances,739.4
APPCAN5A2A37689DD75,Appliances,883.0
APPCAN5A8FFD5BCE1D7,Appliances,589.3
APPCCK5A900E77EFA3F,Appliances,2399.9
APPCHA5A0AC42266FD4,Appliances,4842.1
APPCHA5A267D9686385,Appliances,300.0
APPCHA5A8946A458C31,Appliances,5359.8
APPCHA5A894854090A3,Appliances,5359.8
APPCHA5A894F3AB3271,Appliances,5099.9
APPCHA5A89524F82F2F,Appliances,8289.9
APPCHA5A97DE726773E,Appliances,5368.4
APPCHA5A97E2593EB61,Appliances,4315.8
APPCHA5AE595A8245E0,Appliances,3526.3
APPCHA5AE631D51ADD0,Appliances,3850.0
APPCHA5AEE3158B2997,Appliances,3449.9
APPCHA5AEE331E15756,Appliances,4400.0
APPCHA5AF14939B8F8A,Appliances,4419.9
APPCHA5AF14AC44C09C,Appliances,5368.4
APPCHA5AF16040171E2,Appliances,4400.0
APPCHA5B18CC68E63F5,Appliances,5369.9
APPCHA5B4309F8A15F5,Appliances,5299.9
APPCHA5B6808A988F70,Appliances,5263.2
APPCHE5A7012C30BE79,Appliances,55.0
APPCHI5A8FB7E992B4A,Appliances,59.9
APPCHI5A8FB86ED8467,Appliances,74.9
APPCHI5A911286431EB,Appliances,39.9
APPCLI59AD6E791102B,Appliances,431.7
APPCLI5A1EA372DDD21,Appliances,168.8
APPCLI5A1EA3777C9A0,Appliances,143.2
APPCLI5A1EA37F05EF5,Appliances,29.8
APPCLI5A1EA5092FBC1,Appliances,124.9
APPCLI5A1EA55570663,Appliances,219.0
APPCLI5A1EA56919695,Appliances,80.0
APPCLI5A1EA571BE11D,Appliances,80.0
APPCLI5A1EA57956C6D,Appliances,134.9
APPCLI5A1EA57A29582,Appliances,75.0
APPCLI5A1EA9EA17DB1,Appliances,58.8
APPCLI5A1EA9FEC6CDE,Appliances,84.0
APPCLI5ACDCF912CA39,Appliances,80.0
APPCLO59F6BB3FA41AD,Appliances,2199.8
APPCRA5A72446F69332,Appliances,53.5
APPCRO5A89DE7524F24,Appliances,1349.8
APPCRO5A8FFD2B34460,Appliances,699.9
APPCRO5A8FFD3171824,Appliances,599.9
APPCRO5A8FFD325DFB2,Appliances,599.9
APPCRO5A8FFD397287D,Appliances,2689.9
APPDAI5AC5F61B4034B,Appliances,13000.0
APPDAW59AC42B57B33D,Appliances,3688.9
APPDAW59AC42BA68804,Appliances,199.9
APPDAW59AC42C3B9EF2,Appliances,3800.0
APPDAW59AC97641A885,Appliances,1390.0
APPDAW59ACA309DC157,Appliances,4390.0
APPDAW59AD7E0D2D520,Appliances,2100.0
APPDAW59BA42CBB75D9,Appliances,2650.0
APPDAW59BA8EA691793,Appliances,940.0
APPDAW59C8F01494355,Appliances,750.0
APPDAW59CA06B72786E,Appliances,1269.8
APPDAW59CA0741E5E11,Appliances,674.2
APPDAW59CA0747F1AEE,Appliances,3299.9
APPDAW59CA3F0F3AA26,Appliances,869.9
APPDAW59D5ED9AE7D69,Appliances,4129.9
APPDAW59DB85FBEC733,Appliances,330.0
APPDAW59DB85FED1D94,Appliances,1140.0
APPDAW59DB8601B53B1,Appliances,1343.9
APPDAW59DB8605269A3,Appliances,240.0
APPDAW59DB860900CED,Appliances,4600.0
APPDAW59DB860C2C03F,Appliances,660.0
APPDAW59DB860F257BE,Appliances,330.0
APPDAW59DB861957C55,Appliances,994.0
APPDAW59DB861D202B2,Appliances,450.0
APPDAW59DB862024527,Appliances,520.0
APPDAW59DB862A170D3,Appliances,201.6
APPDAW59DB862D1A12C,Appliances,320.0
APPDAW59DB8633A8477,Appliances,240.0
APPDAW59DB863A297F3,Appliances,1304.5
APPDAW59DB863D7010C,Appliances,3060.0
APPDAW59DB864084124,Appliances,1940.0
APPDAW59DB864370E42,Appliances,3020.4
APPDAW59DB86466D109,Appliances,1209.9
APPDAW59DB8649AC494,Appliances,2040.0
APPDAW59DB864CAFB93,Appliances,1310.0
APPDAW59DB864FB431D,Appliances,800.0
APPDAW59DB86536A1B2,Appliances,2930.0
APPDAW59DB86F485C3D,Appliances,2730.0
APPDAW59DF1C58AD159,Appliances,3829.8
APPDAW59DF1C9EC877F,Appliances,4179.9
APPDAW59DF1CA1C15A8,Appliances,3949.9
APPDAW59DF1CAAD7A49,Appliances,629.8
APPDAW59DF1CB115D66,Appliances,4149.8
APPDAW59DF1CBD4F5E9,Appliances,3799.9
APPDAW59DF1CC3641D0,Appliances,2549.9
APPDAW59DF1CC6736CE,Appliances,4599.0
APPDAW59DF1CD5AA4B5,Appliances,5249.9
APPDAW59DF1CD89F9BF,Appliances,4759.9
APPDAW59DF1CDBC2949,Appliances,3669.9
APPDAW59DF1CDEE57D0,Appliances,3224.9
APPDAW59DF1CE210D6C,Appliances,3124.5
APPDAW59DF1CE816F63,Appliances,3909.9
APPDAW59DFA4CA41EB4,Appliances,720.0
APPDAW59DFA52C590E7,Appliances,1273.7
APPDAW59E0BB34ECDA6,Appliances,1170.1
APPDAW59E0BB3816464,Appliances,1648.9
APPDAW59E0BB8C2418E,Appliances,734.0
APPDAW59E0BB996E31E,Appliances,838.9
APPDAW59E0BB9C588D2,Appliances,638.2
APPDAW59E0BC5C6B1E7,Appliances,553.2
APPDAW59E0BC5F6107E,Appliances,617.0
APPDAW59E7AA0B35D85,Appliances,1399.9
APPDAW59E7AA1499997,Appliances,1589.9
APPDAW59E8112E51700,Appliances,598.4
APPDAW59EEC94CEF208,Appliances,691.3
APPDAW59EECA123C052,Appliances,563.8
APPDAW59F1ED992B1CF,Appliances,2187.4
APPDAW59F1EDB812F35,Appliances,2654.8
APPDAW59F6C728A9F3E,Appliances,622.5
APPDAW59F97AFF95276,Appliances,549.9
APPDAW59FAD9E798423,Appliances,1899.9
APPDAW59FAD9E9CC95A,Appliances,1219.0
APPDAW59FAD9EB4EA0D,Appliances,849.9
APPDAW59FADA2AB6ECB,Appliances,1587.5
APPDAW59FADA2B76248,Appliances,599.7
APPDAW59FADA2BD11EF,Appliances,1289.0
APPDAW59FADA2D68035,Appliances,857.5
APPDAW59FADA2DD3FDC,Appliances,639.5
APPDAW59FADA2E38082,Appliances,3949.9
APPDAW59FADA2F45C9E,Appliances,1600.0
APPDAW59FADA301331E,Appliances,1297.5
APPDAW59FADA307F3E7,Appliances,1225.0
APPDAW59FADA31A6C87,Appliances,677.5
APPDAW59FADA3565269,Appliances,780.0
APPDAW59FADA35E4CD3,Appliances,673.6
APPDAW59FADA366FDB7,Appliances,769.5
APPDAW59FADA36ED824,Appliances,1319.9
APPDAW59FADA37AA9F9,Appliances,1249.6
APPDAW59FADA380CF63,Appliances,1999.5
APPDAW59FADA38B9F86,Appliances,898.5
APPDAW59FADA391C59D,Appliances,1400.0
APPDAW59FADA39CEDFC,Appliances,1399.9
APPDAW59FADA3AC1B58,Appliances,946.3
APPDAW59FADA3C94B76,Appliances,649.9
APPDAW59FB3AED5273B,Appliances,622.5
APPDAW59FEF7B84F84B,Appliances,989.4
APPDAW59FEF7B94957E,Appliances,723.4
APPDAW59FEF7B99A051,Appliances,712.8
APPDAW59FEF7B9EA320,Appliances,1021.3
APPDAW59FEF7BA4731C,Appliances,1374.5
APPDAW59FEF7BA9832B,Appliances,1023.5
APPDAW59FF03481EF50,Appliances,2947.4
APPDAW59FF03487208E,Appliances,3684.2
APPDAW59FF0348C8072,Appliances,794.5
APPDAW59FF034935DBA,Appliances,794.5
APPDAW59FF034995959,Appliances,1108.2
APPDAW59FF0349E58D3,Appliances,1108.2
APPDAW59FF2C83E10B9,Appliances,1781.3
APPDAW59FF2C843F82F,Appliances,3546.9
APPDAW59FF2C84A5AD0,Appliances,2838.5
APPDAW59FF2C85058A6,Appliances,2984.4
APPDAW59FF2C8558D68,Appliances,3224.0
APPDAW59FF2C85AAF7A,Appliances,4349.0
APPDAW59FF2C861AE0B,Appliances,3724.0
APPDAW59FF342C5FDB9,Appliances,5342.1
APPDAW59FF342CB1F79,Appliances,3668.4
APPDAW59FF342D11215,Appliances,3868.4
APPDAW5A00144E5D452,Appliances,499.9
APPDAW5A001C3D44D82,Appliances,337.0
APPDAW5A001C3D9C53A,Appliances,3999.9
APPDAW5A00406D964C8,Appliances,3839.7
APPDAW5A004070534E1,Appliances,2999.7
APPDAW5A004078D00CB,Appliances,949.5
APPDAW5A00407F7B0FC,Appliances,1750.0
APPDAW5A0152E8AA0D6,Appliances,1049.9
APPDAW5A016150AB910,Appliances,558.5
APPDAW5A016151106B2,Appliances,1645.0
APPDAW5A0161516A694,Appliances,849.9
APPDAW5A016151C56A1,Appliances,1248.5
APPDAW5A0161761EC96,Appliances,1289.0
APPDAW5A0161767F607,Appliances,1400.0
APPDAW5A0161773DD4B,Appliances,1699.9
APPDAW5A016191E5A4A,Appliances,618.9
APPDAW5A01619249DC3,Appliances,1329.8
APPDAW5A0161A4F2644,Appliances,1277.5
APPDAW5A0161A8BB239,Appliances,595.5
APPDAW5A0161AC804FC,Appliances,769.5
APPDAW5A0161ACE02E1,Appliances,780.0
APPDAW5A0161AEA6461,Appliances,622.5
APPDAW5A0161BB9AA03,Appliances,760.5
APPDAW5A0161BDE4B54,Appliances,807.0
APPDAW5A0437205C2E4,Appliances,1291.0
APPDAW5A04B7F16845A,Appliances,248.4
APPDAW5A04B8C7B60DD,Appliances,248.4
APPDAW5A05B230530FA,Appliances,2656.2
APPDAW5A05B2337E70C,Appliances,2395.8
APPDAW5A09939E4424A,Appliances,1319.9
APPDAW5A09F8E26B141,Appliances,691.5
APPDAW5A0B470B055BE,Appliances,5447.4
APPDAW5A0B4B2AEBC97,Appliances,246.1
APPDAW5A0B4DB467A8F,Appliances,365.7
APPDAW5A0B4F8E898B2,Appliances,283.3
APPDAW5A0C59769189D,Appliances,894.6
APPDAW5A0C6FF001270,Appliances,1049.8
APPDAW5A0CA67DCF2E5,Appliances,4279.9
APPDAW5A168D68BCB89,Appliances,799.9
APPDAW5A168D69BA02B,Appliances,1099.9
APPDAW5A27E7589E0EF,Appliances,3750.0
APPDAW5A2A323760652,Appliances,314.6
APPDAW5A2A3238E0401,Appliances,627.7
APPDAW5A2A323D6F05E,Appliances,1299.9
APPDAW5A2A33C72F80E,Appliances,4800.0
APPDAW5A32839E68046,Appliances,1194.9
APPDAW5A378D113DE2A,Appliances,499.9
APPDAW5A378E1223FF8,Appliances,1085.0
APPDAW5A3A471AA02E4,Appliances,638.2
APPDAW5A3A471B107D9,Appliances,659.6
APPDAW5A3A471B742F8,Appliances,1074.5
APPDAW5A3A471BD683B,Appliances,542.9
APPDAW5A3A471C47077,Appliances,766.0
APPDAW5A3A471CADC21,Appliances,1383.0
APPDAW5A3A471D205FA,Appliances,947.3
APPDAW5A3A471D837F9,Appliances,1389.5
APPDAW5A3A471DE9F56,Appliances,1526.5
APPDAW5A546D9A1AEB9,Appliances,1836.6
APPDAW5A546D9BA7640,Appliances,1260.0
APPDAW5A54A370598EB,Appliances,3125.0
APPDAW5A54A3752D38D,Appliances,3230.0
APPDAW5A54A375D5010,Appliances,2437.5
APPDAW5A54A3767001F,Appliances,3124.9
APPDAW5A54A3771CC78,Appliances,2916.6
APPDAW5A54A378091DB,Appliances,4166.7
APPDAW5A54A378A8FD9,Appliances,4062.4
APPDAW5A54A3795AA28,Appliances,3489.6
APPDAW5A54A37A0CB22,Appliances,595.8
APPDAW5A54A37C07D7C,Appliances,754.9
APPDAW5A54A37C952A6,Appliances,1170.0
APPDAW5A57287032DD7,Appliances,1276.6
APPDAW5A57287313103,Appliances,3052.5
APPDAW5A573BBF01F2C,Appliances,4937.5
APPDAW5A573BBFA7B95,Appliances,4590.2
APPDAW5A5C874C7A105,Appliances,4427.1
APPDAW5A5C874E7C82F,Appliances,4157.9
APPDAW5A5C87BB3C9FB,Appliances,4684.1
APPDAW5A617F0124EAD,Appliances,1160.0
APPDAW5A617F030C169,Appliances,3358.5
